lead_id,company,industry,source,budget,engagement_score,status,created_date,salesperson
LEAD-01792,Pinnacle Enterprises,Telecommunications,Referral,15000.0,83.9,Negotiation,2026-02-10,David Kim
LEAD-01793,Hyperion Partners,Healthcare & Life Sciences,Cold Outreach,25000.0,31.4,Contacted,2026-02-08,Sarah Jenkins
LEAD-01794,Aura Labs,Healthcare & Life Sciences,LinkedIn Campaign,20000.0,82.5,Contacted,2025-09-21,Alex Rivera
LEAD-01795,Beacon Innovations,Media & Entertainment,Organic Search,25000.0,56.6,New,2026-03-15,Michael Chang
LEAD-01796,Synapse Health,Manufacturing & Industrial,Inbound Demo Request,35000.0,90.9,Qualified,2025-10-19,Priya Patel
LEAD-01797,Synapse Analytics,Telecommunications,LinkedIn Campaign,20000.0,53.6,Proposal Sent,2026-04-25,Alex Rivera
LEAD-01798,Stratosphere Logistics,SaaS & Cloud Software,Webinar,20000.0,69.5,Qualified,2026-06-06,Alex Rivera
LEAD-01799,Cognitive Systems,SaaS & Cloud Software,Partner Channel,5000.0,32.2,Contacted,2026-08-25,Michael Chang
LEAD-01800,Horizon Labs,Professional Services & Consulting,Cold Outreach,5000.0,28.2,New,2025-12-16,Sarah Jenkins
LEAD-01801,Aura Solutions,Financial Services & FinTech,LinkedIn Campaign,8000.0,49.3,Won,2026-04-19,Sarah Jenkins
LEAD-01802,Solstice Digital,Telecommunications,Inbound Demo Request,15000.0,81.6,Proposal Sent,2026-05-28,Alex Rivera
LEAD-01803,Starlight Partners,Financial Services & FinTech,LinkedIn Campaign,8000.0,45.4,Qualified,2026-03-10,Michael Chang
LEAD-01804,Elevate Enterprises,Healthcare & Life Sciences,Referral,60000.0,95.3,Proposal Sent,2026-08-24,Alex Rivera
LEAD-01805,Acro Partners,Financial Services & FinTech,Partner Channel,12000.0,55.5,Won,2025-10-04,Priya Patel
LEAD-01806,Vanguard Dynamics,Professional Services & Consulting,Webinar,8000.0,73.9,Contacted,2026-02-09,Michael Chang
LEAD-01807,Prism Capital,Professional Services & Consulting,Webinar,8000.0,36.0,Proposal Sent,2026-08-19,Sarah Jenkins
LEAD-01808,Meridian Dynamics,Telecommunications,Partner Channel,5000.0,26.6,New,2026-02-18,Alex Rivera
LEAD-01809,Vertex Innovations,Professional Services & Consulting,LinkedIn Campaign,8000.0,70.9,Won,2026-04-03,Emily Watson
LEAD-01810,Velocity Solutions,Healthcare & Life Sciences,Referral,35000.0,63.5,Proposal Sent,2025-09-17,Sarah Jenkins
LEAD-01811,Synapse Enterprises,Retail & E-Commerce,Cold Outreach,5000.0,39.8,Lost,2026-06-02,Michael Chang
LEAD-01812,Quantum Analytics,Financial Services & FinTech,Inbound Demo Request,15000.0,73.7,Won,2026-07-14,Michael Chang
LEAD-01813,Prism Enterprises,Manufacturing & Industrial,Cold Outreach,25000.0,78.1,New,2026-06-08,David Kim
LEAD-01814,Beacon Solutions,SaaS & Cloud Software,LinkedIn Campaign,20000.0,61.1,Lost,2026-08-23,Priya Patel
LEAD-01815,Horizon Systems,Financial Services & FinTech,Organic Search,12000.0,21.9,Lost,2025-11-20,Alex Rivera
LEAD-01816,Vanguard Enterprises,Manufacturing & Industrial,Inbound Demo Request,15000.0,95.1,Won,2026-06-04,Priya Patel
LEAD-01817,Velocity Labs,Media & Entertainment,Inbound Demo Request,35000.0,59.4,Proposal Sent,2026-03-15,Alex Rivera
LEAD-01818,Pinnacle Health,Professional Services & Consulting,Referral,120000.0,99.0,Won,2025-10-06,David Kim
LEAD-01819,Aura Partners,Financial Services & FinTech,Webinar,8000.0,75.5,Proposal Sent,2026-01-13,Alex Rivera
LEAD-01820,Apex Innovations,Professional Services & Consulting,Webinar,8000.0,46.4,Won,2026-02-21,Emily Watson
LEAD-01821,Omni Labs,Professional Services & Consulting,Partner Channel,5000.0,50.3,Contacted,2026-02-23,Sarah Jenkins
LEAD-01822,Omni Capital,Healthcare & Life Sciences,Cold Outreach,25000.0,34.7,Lost,2026-07-19,Priya Patel
LEAD-01823,Acro Global,Retail & E-Commerce,Webinar,20000.0,67.1,Qualified,2026-01-04,Alex Rivera
LEAD-01824,Aura Systems,Telecommunications,Partner Channel,25000.0,63.5,Lost,2026-04-04,Alex Rivera
LEAD-01825,Cognitive Technologies,Financial Services & FinTech,Organic Search,12000.0,66.0,New,2025-11-24,Priya Patel
LEAD-01826,Acro Dynamics,SaaS & Cloud Software,Referral,15000.0,56.0,Negotiation,2026-04-23,David Kim
LEAD-01827,Nexus Health,Financial Services & FinTech,Webinar,8000.0,79.7,Proposal Sent,2026-07-09,Michael Chang
LEAD-01828,Acro Systems,Media & Entertainment,Inbound Demo Request,60000.0,60.4,Negotiation,2026-06-24,David Kim
LEAD-01829,Synapse Solutions,SaaS & Cloud Software,Organic Search,5000.0,5.0,Lost,2025-10-08,Emily Watson
LEAD-01830,Acro Digital,Manufacturing & Industrial,Webinar,45000.0,65.6,Qualified,2025-12-11,David Kim
LEAD-01831,Nexus Global,Telecommunications,Organic Search,25000.0,49.1,New,2026-04-18,Alex Rivera
LEAD-01832,Catalyst Global,Media & Entertainment,Referral,35000.0,80.9,Negotiation,2026-05-25,Michael Chang
LEAD-01833,CoreTech Partners,Professional Services & Consulting,Webinar,45000.0,61.9,Contacted,2026-02-01,Michael Chang
LEAD-01834,Stratosphere Innovations,Manufacturing & Industrial,Organic Search,5000.0,49.3,Contacted,2026-03-04,Emily Watson
LEAD-01835,Aegis Technologies,Healthcare & Life Sciences,Cold Outreach,12000.0,44.8,New,2026-04-13,Emily Watson
LEAD-01836,Meridian Solutions,Professional Services & Consulting,Webinar,8000.0,60.9,Contacted,2026-01-30,Priya Patel
LEAD-01837,Omni Digital,Professional Services & Consulting,Organic Search,5000.0,44.0,New,2026-02-06,Emily Watson
LEAD-01838,CoreTech Enterprises,SaaS & Cloud Software,Organic Search,5000.0,55.6,Lost,2026-06-10,Michael Chang
LEAD-01839,Cognitive Health,Healthcare & Life Sciences,LinkedIn Campaign,20000.0,68.4,Qualified,2026-04-01,Sarah Jenkins
LEAD-01840,Vertex Technologies,Manufacturing & Industrial,LinkedIn Campaign,45000.0,73.3,Contacted,2025-12-26,David Kim
LEAD-01841,Nexus Capital,Media & Entertainment,Partner Channel,12000.0,41.0,Lost,2025-10-01,Priya Patel
LEAD-01842,Horizon Technologies,Retail & E-Commerce,Referral,60000.0,83.4,Proposal Sent,2026-08-24,Priya Patel
LEAD-01843,Starlight Capital,Telecommunications,Organic Search,12000.0,42.5,New,2025-09-09,Emily Watson
LEAD-01844,Acro Systems,Professional Services & Consulting,Cold Outreach,5000.0,33.1,Lost,2026-08-17,Emily Watson
LEAD-01845,CoreTech Enterprises,SaaS & Cloud Software,Inbound Demo Request,15000.0,68.6,Negotiation,2026-08-14,Sarah Jenkins
LEAD-01846,Quantum Logistics,Healthcare & Life Sciences,Organic Search,5000.0,56.4,New,2026-08-25,Priya Patel
LEAD-01847,Vanguard Health,SaaS & Cloud Software,Organic Search,5000.0,50.1,New,2025-10-14,Alex Rivera
LEAD-01848,Synapse Partners,Financial Services & FinTech,Organic Search,5000.0,36.0,Contacted,2025-11-26,Priya Patel
LEAD-01849,Starlight Health,Telecommunications,Webinar,8000.0,55.1,Proposal Sent,2025-12-27,Emily Watson
LEAD-01850,Apex Labs,Retail & E-Commerce,Referral,15000.0,73.6,Proposal Sent,2025-10-29,Priya Patel
LEAD-01851,Zenith Dynamics,Retail & E-Commerce,Organic Search,5000.0,61.1,Lost,2026-01-24,Priya Patel
LEAD-01852,Vertex Partners,Media & Entertainment,Referral,35000.0,69.6,Proposal Sent,2026-08-14,David Kim
LEAD-01853,Prism Health,Retail & E-Commerce,Cold Outreach,12000.0,15.8,New,2025-12-30,Michael Chang
LEAD-01854,Hyperion Capital,Manufacturing & Industrial,Inbound Demo Request,60000.0,71.7,Won,2026-03-11,Sarah Jenkins
LEAD-01855,Aegis Systems,Manufacturing & Industrial,Partner Channel,5000.0,54.3,Lost,2025-10-11,David Kim
LEAD-01856,Pinnacle Technologies,Financial Services & FinTech,Inbound Demo Request,15000.0,99.0,Won,2026-02-27,Sarah Jenkins
LEAD-01857,Catalyst Dynamics,Healthcare & Life Sciences,Webinar,20000.0,72.9,Contacted,2026-01-29,Emily Watson
LEAD-01858,Aura Innovations,Manufacturing & Industrial,Organic Search,5000.0,62.3,New,2026-04-29,David Kim
LEAD-01859,Zenith Labs,Professional Services & Consulting,Cold Outreach,5000.0,21.1,Contacted,2026-08-12,David Kim
LEAD-01860,Aura Analytics,Professional Services & Consulting,LinkedIn Campaign,8000.0,54.3,Contacted,2025-12-17,Emily Watson
LEAD-01861,Prism Digital,Retail & E-Commerce,Inbound Demo Request,60000.0,91.6,Won,2026-08-24,Alex Rivera
LEAD-01862,Beacon Systems,Healthcare & Life Sciences,Webinar,8000.0,83.9,Qualified,2026-02-03,Michael Chang
LEAD-01863,Zenith Technologies,Manufacturing & Industrial,Webinar,8000.0,58.4,Won,2026-07-05,Priya Patel
LEAD-01864,Prism Global,Media & Entertainment,LinkedIn Campaign,8000.0,63.9,Contacted,2026-05-31,David Kim
LEAD-01865,Zenith Solutions,Media & Entertainment,Inbound Demo Request,35000.0,86.3,Won,2025-10-30,Priya Patel
LEAD-01866,CoreTech Digital,Manufacturing & Industrial,Inbound Demo Request,35000.0,68.4,Won,2026-06-18,Alex Rivera
LEAD-01867,Hyperion Partners,Telecommunications,Organic Search,5000.0,58.1,Contacted,2026-07-16,Emily Watson
LEAD-01868,Vertex Solutions,Retail & E-Commerce,Referral,15000.0,84.6,Qualified,2026-04-04,David Kim
LEAD-01869,Meridian Systems,Retail & E-Commerce,Inbound Demo Request,60000.0,62.8,Won,2025-10-21,Priya Patel
LEAD-01870,Meridian Analytics,Media & Entertainment,Partner Channel,5000.0,43.8,Qualified,2025-12-12,Michael Chang
LEAD-01871,Hyperion Global,Professional Services & Consulting,Partner Channel,5000.0,25.1,Lost,2026-07-24,Emily Watson
LEAD-01872,Elevate Capital,Retail & E-Commerce,Webinar,20000.0,58.9,Contacted,2025-11-16,Emily Watson
LEAD-01873,Starlight Dynamics,SaaS & Cloud Software,Referral,35000.0,85.6,Qualified,2026-08-11,Emily Watson
LEAD-01874,Quantum Logistics,Financial Services & FinTech,Referral,15000.0,81.7,Negotiation,2026-07-08,Michael Chang
LEAD-01875,Synapse Systems,SaaS & Cloud Software,Inbound Demo Request,35000.0,67.8,Lost,2026-05-19,David Kim
LEAD-01876,Vertex Capital,Manufacturing & Industrial,Inbound Demo Request,35000.0,76.5,Qualified,2026-01-17,Priya Patel
LEAD-01877,Acro Dynamics,Telecommunications,Referral,35000.0,81.4,Proposal Sent,2026-05-18,Priya Patel
LEAD-01878,Velocity Partners,Manufacturing & Industrial,Inbound Demo Request,35000.0,65.7,Won,2025-12-12,Michael Chang
LEAD-01879,Beacon Labs,Manufacturing & Industrial,Cold Outreach,5000.0,67.2,New,2026-07-09,Sarah Jenkins
LEAD-01880,Acro Capital,SaaS & Cloud Software,Webinar,20000.0,74.9,Proposal Sent,2025-09-13,Alex Rivera
LEAD-01881,Beacon Partners,Media & Entertainment,Webinar,20000.0,81.4,Contacted,2026-02-27,Priya Patel
LEAD-01882,Cognitive Partners,Telecommunications,Cold Outreach,12000.0,50.8,Contacted,2026-07-24,Alex Rivera
LEAD-01883,Pinnacle Health,Telecommunications,Partner Channel,12000.0,29.0,Won,2026-03-25,Sarah Jenkins
LEAD-01884,CoreTech Analytics,Media & Entertainment,Inbound Demo Request,60000.0,68.6,Qualified,2025-09-09,Sarah Jenkins
LEAD-01885,Apex Solutions,Media & Entertainment,Inbound Demo Request,15000.0,90.3,Won,2025-11-09,Michael Chang
LEAD-01886,Aegis Systems,Manufacturing & Industrial,Webinar,8000.0,55.3,Lost,2026-03-10,Alex Rivera
LEAD-01887,Vertex Health,Media & Entertainment,Cold Outreach,5000.0,33.7,Contacted,2026-05-04,Michael Chang
LEAD-01888,Apex Dynamics,Healthcare & Life Sciences,Webinar,45000.0,74.2,Qualified,2025-11-16,Sarah Jenkins
LEAD-01889,Beacon Enterprises,Manufacturing & Industrial,Referral,15000.0,76.5,Won,2025-09-12,Alex Rivera
LEAD-01890,Catalyst Digital,SaaS & Cloud Software,Referral,35000.0,61.0,Won,2026-06-14,David Kim
LEAD-01891,Vertex Capital,Financial Services & FinTech,Referral,15000.0,99.0,Won,2025-09-19,Alex Rivera
LEAD-01892,Quantum Logistics,SaaS & Cloud Software,Organic Search,12000.0,30.0,New,2026-02-10,Sarah Jenkins
LEAD-01893,Synapse Innovations,Manufacturing & Industrial,Partner Channel,5000.0,44.8,New,2025-11-14,Sarah Jenkins
LEAD-01894,Synapse Logistics,SaaS & Cloud Software,Cold Outreach,5000.0,20.6,Qualified,2026-04-13,Michael Chang
LEAD-01895,Prism Global,Media & Entertainment,Cold Outreach,12000.0,20.6,New,2026-08-20,David Kim
LEAD-01896,Catalyst Partners,Professional Services & Consulting,Partner Channel,12000.0,45.2,New,2025-11-09,Alex Rivera
LEAD-01897,Zenith Global,Telecommunications,Organic Search,5000.0,44.6,Lost,2026-08-16,Michael Chang
LEAD-01898,Catalyst Innovations,Healthcare & Life Sciences,Cold Outreach,5000.0,23.9,Won,2026-01-02,Sarah Jenkins
LEAD-01899,Solstice Logistics,SaaS & Cloud Software,Partner Channel,12000.0,38.0,New,2025-09-13,Priya Patel
LEAD-01900,Aegis Health,Professional Services & Consulting,Organic Search,5000.0,25.2,Lost,2025-09-17,Michael Chang
LEAD-01901,Solstice Global,Manufacturing & Industrial,Organic Search,5000.0,19.1,New,2026-08-22,David Kim
LEAD-01902,Meridian Solutions,Manufacturing & Industrial,Webinar,8000.0,65.2,Qualified,2026-03-15,David Kim
LEAD-01903,Aegis Labs,SaaS & Cloud Software,LinkedIn Campaign,8000.0,58.9,Qualified,2026-08-17,Priya Patel
LEAD-01904,Apex Capital,Financial Services & FinTech,Referral,120000.0,74.0,Proposal Sent,2026-01-24,David Kim
LEAD-01905,Cognitive Capital,Retail & E-Commerce,Cold Outreach,12000.0,38.8,Contacted,2025-11-11,Michael Chang
LEAD-01906,Synapse Partners,Media & Entertainment,LinkedIn Campaign,8000.0,43.2,Qualified,2026-08-15,Sarah Jenkins
LEAD-01907,Elevate Digital,SaaS & Cloud Software,Webinar,20000.0,61.7,Lost,2026-07-15,Michael Chang
LEAD-01908,Hyperion Analytics,Retail & E-Commerce,Webinar,20000.0,66.4,Qualified,2026-04-23,Michael Chang
LEAD-01909,Vertex Digital,Retail & E-Commerce,Webinar,45000.0,59.4,Proposal Sent,2026-02-06,Michael Chang
LEAD-01910,Stratosphere Innovations,SaaS & Cloud Software,Cold Outreach,5000.0,52.4,New,2026-04-29,Michael Chang
LEAD-01911,Solstice Solutions,Retail & E-Commerce,Partner Channel,25000.0,56.4,New,2026-06-09,Michael Chang
LEAD-01912,Vanguard Health,Telecommunications,Partner Channel,5000.0,45.8,Contacted,2026-07-24,Alex Rivera
LEAD-01913,Vertex Capital,Professional Services & Consulting,Partner Channel,5000.0,27.6,Lost,2026-01-27,Alex Rivera
LEAD-01914,Omni Health,Manufacturing & Industrial,Organic Search,12000.0,32.1,Contacted,2026-05-25,Emily Watson
LEAD-01915,Vanguard Analytics,Healthcare & Life Sciences,Organic Search,25000.0,40.9,Contacted,2026-06-26,Emily Watson
LEAD-01916,Acro Systems,SaaS & Cloud Software,LinkedIn Campaign,20000.0,60.7,Won,2025-11-16,Alex Rivera
LEAD-01917,Horizon Innovations,Professional Services & Consulting,Inbound Demo Request,35000.0,80.0,Proposal Sent,2025-12-24,Priya Patel
LEAD-01918,Beacon Solutions,SaaS & Cloud Software,Partner Channel,5000.0,46.9,New,2026-06-04,Sarah Jenkins
LEAD-01919,Beacon Systems,Retail & E-Commerce,Webinar,45000.0,67.3,Proposal Sent,2026-03-03,Priya Patel
LEAD-01920,Aegis Capital,Media & Entertainment,Cold Outreach,5000.0,29.7,Lost,2026-02-27,David Kim
LEAD-01921,Meridian Analytics,Healthcare & Life Sciences,LinkedIn Campaign,20000.0,45.2,Contacted,2026-07-06,Alex Rivera
LEAD-01922,Aegis Logistics,Media & Entertainment,LinkedIn Campaign,45000.0,50.4,Qualified,2025-10-07,Alex Rivera
LEAD-01923,Hyperion Health,Media & Entertainment,Partner Channel,5000.0,28.9,Lost,2026-07-20,Alex Rivera
LEAD-01924,Omni Capital,Financial Services & FinTech,Partner Channel,12000.0,53.1,Lost,2026-01-22,Alex Rivera
LEAD-01925,Prism Innovations,Professional Services & Consulting,Webinar,20000.0,57.2,Proposal Sent,2026-03-25,Priya Patel
LEAD-01926,Starlight Analytics,Healthcare & Life Sciences,Organic Search,25000.0,27.5,Lost,2026-01-15,Alex Rivera
LEAD-01927,Nexus Technologies,Healthcare & Life Sciences,Inbound Demo Request,35000.0,65.5,Proposal Sent,2025-09-25,Priya Patel
LEAD-01928,Elevate Health,Telecommunications,Inbound Demo Request,35000.0,77.9,Negotiation,2025-09-23,Priya Patel
LEAD-01929,Aura Health,Professional Services & Consulting,Webinar,20000.0,69.4,Qualified,2026-06-17,David Kim
LEAD-01930,Apex Analytics,SaaS & Cloud Software,LinkedIn Campaign,20000.0,61.4,Contacted,2026-04-05,Priya Patel
LEAD-01931,Aura Partners,Media & Entertainment,Referral,35000.0,70.2,Won,2025-11-17,David Kim
LEAD-01932,Solstice Solutions,Professional Services & Consulting,Partner Channel,5000.0,78.6,New,2026-08-19,Michael Chang
LEAD-01933,Horizon Digital,Healthcare & Life Sciences,Webinar,8000.0,64.2,Qualified,2026-02-11,Emily Watson
LEAD-01934,Cognitive Digital,Manufacturing & Industrial,Organic Search,12000.0,56.7,Lost,2025-09-27,Emily Watson
LEAD-01935,Hyperion Innovations,Professional Services & Consulting,Partner Channel,12000.0,47.2,New,2026-04-25,Sarah Jenkins
LEAD-01936,Pinnacle Innovations,Retail & E-Commerce,Webinar,8000.0,51.3,Contacted,2026-04-12,Michael Chang
LEAD-01937,Elevate Digital,Telecommunications,LinkedIn Campaign,8000.0,47.9,Proposal Sent,2025-10-21,Sarah Jenkins
LEAD-01938,Elevate Partners,Media & Entertainment,Webinar,20000.0,59.4,Lost,2025-10-10,David Kim
LEAD-01939,Elevate Systems,Financial Services & FinTech,Inbound Demo Request,60000.0,75.7,Qualified,2026-05-20,Sarah Jenkins
LEAD-01940,Starlight Partners,Healthcare & Life Sciences,Cold Outreach,5000.0,39.9,Lost,2025-12-15,David Kim
LEAD-01941,Vertex Solutions,SaaS & Cloud Software,Referral,60000.0,57.8,Won,2026-08-15,David Kim
LEAD-01942,Nexus Labs,Financial Services & FinTech,Webinar,8000.0,66.6,Proposal Sent,2026-04-13,Priya Patel
LEAD-01943,Solstice Logistics,SaaS & Cloud Software,Organic Search,12000.0,41.2,Contacted,2026-06-13,Priya Patel
LEAD-01944,Hyperion Technologies,Telecommunications,Webinar,45000.0,57.6,Won,2026-06-14,Michael Chang
LEAD-01945,Meridian Dynamics,Retail & E-Commerce,Webinar,8000.0,57.5,Contacted,2026-04-09,Michael Chang
LEAD-01946,Omni Technologies,Retail & E-Commerce,Cold Outreach,5000.0,30.3,Contacted,2026-01-30,Priya Patel
LEAD-01947,Horizon Health,SaaS & Cloud Software,Webinar,8000.0,81.9,Qualified,2026-03-18,Sarah Jenkins
LEAD-01948,Acro Partners,Media & Entertainment,Webinar,20000.0,87.0,Proposal Sent,2026-07-09,Sarah Jenkins
LEAD-01949,Acro Enterprises,Retail & E-Commerce,LinkedIn Campaign,20000.0,68.6,Won,2026-02-21,Alex Rivera
LEAD-01950,Velocity Digital,Healthcare & Life Sciences,LinkedIn Campaign,8000.0,42.6,Lost,2026-08-20,Emily Watson
LEAD-01951,Velocity Enterprises,Manufacturing & Industrial,Partner Channel,5000.0,58.0,Contacted,2026-06-06,Sarah Jenkins
LEAD-01952,Quantum Analytics,Healthcare & Life Sciences,Webinar,8000.0,30.5,Qualified,2026-05-29,David Kim
LEAD-01953,Vanguard Labs,Media & Entertainment,Organic Search,5000.0,45.3,Won,2025-10-11,Sarah Jenkins
LEAD-01954,Cognitive Capital,Healthcare & Life Sciences,Cold Outreach,5000.0,65.6,Lost,2025-09-25,Priya Patel
LEAD-01955,Velocity Logistics,Media & Entertainment,Referral,35000.0,87.1,Proposal Sent,2026-03-03,Michael Chang
LEAD-01956,Solstice Innovations,Professional Services & Consulting,Partner Channel,5000.0,59.4,Lost,2026-07-12,Alex Rivera
LEAD-01957,Solstice Health,Media & Entertainment,Partner Channel,5000.0,48.1,Lost,2026-06-12,Emily Watson
LEAD-01958,Hyperion Labs,Telecommunications,Referral,35000.0,86.4,Qualified,2026-08-07,David Kim
LEAD-01959,Pinnacle Health,Media & Entertainment,Inbound Demo Request,35000.0,78.6,Proposal Sent,2025-12-29,Sarah Jenkins
LEAD-01960,CoreTech Global,Media & Entertainment,Inbound Demo Request,60000.0,81.2,Qualified,2026-01-14,Emily Watson
LEAD-01961,Catalyst Enterprises,Financial Services & FinTech,Referral,60000.0,63.2,Negotiation,2025-09-09,David Kim
LEAD-01962,Prism Digital,Media & Entertainment,LinkedIn Campaign,45000.0,29.6,Qualified,2026-04-05,Alex Rivera
LEAD-01963,Cognitive Analytics,Retail & E-Commerce,Partner Channel,12000.0,11.3,Contacted,2025-11-29,Michael Chang
LEAD-01964,Elevate Analytics,Financial Services & FinTech,LinkedIn Campaign,8000.0,76.5,Contacted,2026-05-07,Priya Patel
LEAD-01965,Quantum Analytics,Financial Services & FinTech,Cold Outreach,5000.0,12.5,Contacted,2026-01-05,Sarah Jenkins
LEAD-01966,Synapse Digital,Media & Entertainment,LinkedIn Campaign,8000.0,43.9,Won,2026-03-22,Priya Patel
LEAD-01967,Vanguard Labs,SaaS & Cloud Software,Partner Channel,5000.0,41.4,Qualified,2026-02-15,Sarah Jenkins
LEAD-01968,Quantum Labs,Professional Services & Consulting,LinkedIn Campaign,8000.0,35.6,Qualified,2026-05-28,Alex Rivera
LEAD-01969,CoreTech Technologies,Retail & E-Commerce,Organic Search,5000.0,52.9,Contacted,2026-06-26,Alex Rivera
LEAD-01970,Stratosphere Solutions,Financial Services & FinTech,Webinar,8000.0,55.6,Proposal Sent,2026-06-22,Michael Chang
LEAD-01971,Aura Systems,Media & Entertainment,Organic Search,5000.0,32.7,New,2025-10-09,Emily Watson
LEAD-01972,Prism Global,Media & Entertainment,Cold Outreach,5000.0,48.9,Won,2025-09-19,Emily Watson
